[core]
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M23.C2,2
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M23.C3,2
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M33.C0,2
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M33.C1,2
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M33.C2,1
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M33.C3,1
[mailbox]
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M10,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M00,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M10,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M20,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M30,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M01,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M11,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M21,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M31,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M02,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M12,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M22,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M32,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M03,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M13,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M23,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B00.M33,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M00,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M10,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M20,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M30,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M01,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M11,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M21,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M31,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M02,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M12,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M22,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M32,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M03,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M13,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M23,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B10.M33,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M00,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M20,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M30,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M01,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M11,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M21,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M31,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M02,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M12,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M22,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M32,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M03,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M00,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M13,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M23,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B20.M33,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M10,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M20,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M30,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M01,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M11,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M21,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M31,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M02,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M12,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M22,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M32,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M03,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M13,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M23,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B01.M33,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M00,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M10,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M20,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M30,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M01,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M11,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M21,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M31,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M02,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M12,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M22,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M32,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M03,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M13,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M23,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B11.M33,12
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M00,11
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M10,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M20,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M30,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M01,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M11,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M21,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M31,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M02,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M12,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M22,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M32,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M03,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M13,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M23,8
O_.POETSHardwareOneBox.ocfg.LoneBox.B21.M33,6
